ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Initial_Track_1,Initial_Track_2,Initial_Track_3,Initial_Track_1_Plus,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,QualScore,RecvdMean,Prior_Sav_Adj,RegTrndUpdt,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,prov_Rate_1000,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,ACO1,ACO2,ACO3,ACO4,ACO5,ACO6,ACO7,ACO34,ACO8,ACO35,ACO36,ACO37,ACO38,ACO44,ACO43,ACO11,ACO12,ACO13,ACO14,ACO15,ACO16,ACO17,ACO18,ACO19,ACO20,ACO42,ACO40,DM_Comp,ACO27,ACO41,ACO28,ACO30
A3629,"PathfinderHealth, LLC",AZ,Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,1,8525,-0.000367866,0.031474474,-32275,0,,0,0,1,1,0,,0,,10485,10511,87735642,87767916,,,0.5,0.5,0,High Revenue,90749,9454,20956,10042,93610,10673,19257,9742,79279,11039,22307,9993,104644,9378,20110,9987,10489,1.041,0.955,1.132,0.994,0.999,0.989,1.035,0.968,1.116,0.982,1.024,0.954,1.046,0.876,0.943,0.921,26,498,174,7603,8368,32,467,141,7727,505,4362,2725,933,4723,3802,8033,47,20,84,111,230,3691,3385,9,246,67,417,556,0,1811,3494,111,435,276,224,206,0,11,6,8,3,781,622,132,519,261,9316,3007,3839,2279,190,39,28,13808,1,1,1,0,2,4,94,360,122,59,0,78.73,92.43,89.66,77.5,59.52,62.24,74.53,30.28,14.25,17.49,33.14,65.57,48.75,66.67,1.51,99.21,100,70.4,66.93,78.8,70.29,33.33,59.68,58.74,79.69,59.22,30,7.87,32.28,12.86,53.55,64.85
A3630,"Aledade Accountable Care 22, LLC","PA, OH",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,5844,0.011371042,0.036465465,685917,0,,0,0,1,1,0,,0,,10585,10240,60321409,59635492,,,0.5,0.5,0,Low Revenue,88810,8556,15439,9170,83138,9131,18062,8658,87133,10413,16284,9140,90070,9366,18422,9505,10465,0.99,0.945,1.071,1.007,1.027,0.982,1.11,0.99,1.061,0.977,1.112,0.988,1.06,1.016,1.162,1.004,42,815,301,4452,5699,36,745,299,4619,942,2702,1539,661,3201,2643,5442,237,6,21,1,137,3447,2945,87,391,40,222,777,0,2466,3014,162,509,232,327,301,2,19,4,22,11,839,751,194,686,195,10067,4596,3685,1212,573,63,24,11801,1,6,2,0,0,1,32,30,14,21,0,88.82,92.45,90.91,81.01,59.12,60.6,75.06,25.45,15.46,18.7,38.8,89.2,64.94,70,2.18,100,93.9,76.8,71.81,77.88,52.98,45.71,66.13,58.64,69.14,81.61,7.69,40.52,18.63,46.08,72.29,84.67
A3631,"MultiCare Connected Care, LLC",WA,Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,1,25411,0.021568487,0.02,5659913,5659913,,2773357,0,1,1,0,,0,,10549,10271,262415849,256755936,,,0.5,0.5,0,High Revenue,80442,8112,17066,9240,85427,7844,15133,9652,88287,7721,13786,9830,83930,8353,13960,9933,10321,1.005,0.912,1.027,1.063,1.008,0.889,0.942,1.075,1.081,0.838,0.874,1.081,1.005,0.837,0.827,1.074,146,2449,768,21167,24877,142,2378,723,21634,2512,10688,8348,3863,14348,11063,22907,796,523,97,160,928,3064,2894,24,95,59,362,795,0,2506,3070,105,471,213,268,259,1,4,4,20,4,823,676,203,695,200,9008,3499,3613,1848,47,60,22,12546,0,0,0,0,6,6,593,983,486,337,1,82.27,92.93,92.11,81.1,56.8,57.89,72.33,19.58,14.75,17.77,32.95,74.18,56.19,75.61,1.54,99.8,59.7,53.68,71.36,87.23,80.69,48.72,37.55,73.2,70.64,87.02,7.5,46.05,12.71,50,73.97,93.53
A3632,"Community Healthcare Partners ACO, Inc.","IN, IL",Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,1,22238,0.008999659,0.024776193,2613404,0,,0,0,1,1,0,,0,,13338,12960,290389228,287775824,,,0.5,0.5,0,High Revenue,101777,10446,21791,11358,104423,10524,20476,11668,100442,11119,20274,11835,93099,11138,21445,12101,13218,1.051,1.083,1.103,1.147,1.075,1.069,1.142,1.166,1.065,1.086,1.142,1.145,1.064,1.076,1.118,1.134,169,2696,1144,16840,21772,192,2585,1202,17792,2785,9609,6811,3033,12916,9322,18835,2470,106,370,8,449,4791,3801,208,825,50,185,969,0,2866,3857,137,660,271,445,388,7,44,6,28,14,793,783,310,799,267,11017,3609,5720,1663,25,69,30,13145,0,0,0,0,3,6,143,386,138,15,15,89.33,95.57,93.61,86.12,54.57,63.18,71.23,28.19,15.81,20.25,48.74,99.75,73.16,59.52,2.39,98.91,88.1,75.95,61.61,59.51,78.91,41.86,30.89,64.64,70.18,79.58,3.13,36.62,18.56,42.47,70.3,89.11
A3633,Baptist Health/UAMS Accountable Care Alliance,"AR, TX",Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,0,31744,0.003720289,0.01,1290495,0,,0,0,1,1,0,,0,,11206,10761,346880365,345589870,,,0.5,0.5,0,High Revenue,66745,8408,15635,8952,70008,8850,15196,9171,72192,9281,16283,9730,74147,9594,16531,9971,11164,0.968,0.942,0.994,1.042,0.957,0.967,0.986,1.035,0.959,0.979,1.01,1.057,0.973,0.968,1.009,1.05,332,6092,2370,22223,30956,364,5744,2402,22446,6200,13082,8724,3738,18475,13269,25617,5477,93,128,74,355,3442,2784,105,437,141,401,693,13,2636,3129,152,461,365,359,314,3,26,16,18,9,729,828,221,710,279,8978,3021,3791,1506,659,62,28,10631,2,0,15,0,6,16,568,1030,380,61,9,88.37,95.59,94.86,82.6,49.96,60.65,67.55,21.19,15.36,21.49,42,80.1,63.06,62,2.22,99.55,99,70,66.8,75.97,41.18,68.06,50.2,47.81,66.13,99.78,13.64,32.47,16.24,36.53,63.69,89.69
A3644,Caravan Health ACO 31 LLC,OK,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,8163,-0.043208106,0.031836837,-4339572,-4339572,,0,0,1,1,0,,0,,12707,12121,100434204,104773776,,,0.5,0.5,0,High Revenue,67750,9981,18468,9345,74136,11208,18634,10002,76365,11869,19495,10828,88137,12009,22354,11448,13256,0.971,1,1.086,1.01,1.019,1.011,1.038,0.996,1.019,1.056,1.09,1.014,1.015,0.995,1.127,1.053,102,1733,1108,9599,7904,64,1099,805,5936,1342,3365,2427,1029,4719,3444,7476,224,14,91,278,80,4090,3495,239,221,187,372,1220,0,3111,2787,253,1568,329,385,351,6,13,15,18,13,776,1052,248,676,236,9608,2555,3363,1090,2601,105,26,10373,1,0,19,0,5,15,112,379,53,33,2,88.32,92.64,90.93,84.2,53.2,62.62,68.54,34.25,14.71,18.27,39.45,80.91,59.79,80.77,2.22,100,92.56,58.63,87.19,72.87,57.79,55.17,49,62.15,67.59,74.49,11.11,30.68,13.15,36.65,66.14,84
A3646,PRIMARY PARTNERS LLC,FL,Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,0,9749,-0.001938852,0.01,-200416,0,,0,0,1,1,0,,0,,10785,10308,103368359,103568775,,,0.5,0.5,1,Low Revenue,79170,8314,16283,9497,83676,11186,13749,9261,73671,9869,13788,9727,91500,9478,15568,10085,10806,0.993,1.039,1.025,1.132,1.027,1.095,1.043,1.127,1.041,1.018,0.98,1.119,1.074,1.011,1.029,1.15,66,705,336,8406,9584,70,639,289,8586,699,4485,3331,1234,5741,4008,8329,763,121,188,18,330,2983,2705,61,225,25,345,667,0,1896,4213,86,618,274,312,296,2,11,3,21,8,828,637,235,740,279,12379,5272,5817,1216,73,53,27,11734,0,0,0,0,0,0,39,2,10,9,0,90.21,93.5,92.72,84.4,67.06,63.33,73.14,28.97,15.23,18.8,31.29,68.95,54.59,71.43,1.83,98.08,93.31,84.29,80.14,86.04,82.03,91.3,85.87,85.43,84.5,84.11,17.91,57.05,12.08,63.26,83.82,83.68
A3647,CCMH-MRHC ACO,OK,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,5469,-0.010191989,0.037591592,-598429,0,,0,0,1,1,0,,0,,11043,10593,58715609,59314038,,,0.5,0.5,0,High Revenue,63204,9645,12663,8164,66223,9923,14152,8793,72464,9751,16385,9498,79425,10811,15381,9656,11156,0.95,0.974,1.002,1.096,0.937,1.017,1.003,1.079,0.992,1.049,1.027,1.084,0.975,0.987,1.036,1.087,79,1213,482,5052,5317,65,949,407,3895,1159,2334,1494,482,3033,2436,4444,612,59,80,156,118,3440,2877,159,257,157,255,697,12,3175,2265,145,1057,313,361,323,4,15,18,22,11,752,972,254,565,241,8051,2751,3244,695,1361,65,24,10529,0,8,2,0,2,8,61,127,42,10,0,82.8,92.78,91.34,80.08,57.37,63.03,66.67,23.24,14.63,19.01,33.51,61.93,50.23,73.08,1.98,100,99.26,91.86,76.42,54.21,76.95,70,94.9,50.95,71.75,81.27,34.33,13.06,20.9,16.42,63.64,90.41
A3648,Stillwater Collaborative Care ACO,OK,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,7560,-0.050409873,0.032878879,-3687041,-3687041,,0,0,1,1,0,,0,,9929,9720,73141246,76828286,,,0.5,0.5,0,High Revenue,63655,10088,15241,8422,76009,8991,16039,8673,76908,12543,16847,8582,76804,12575,16804,9607,10429,0.999,0.948,0.991,0.919,0.988,0.947,0.942,0.942,1.034,1.047,1.037,0.954,0.991,1.034,1.06,0.968,33,545,219,5264,7367,33,683,256,6396,919,3467,2299,875,4247,3313,7111,130,25,10,153,131,3100,2468,126,455,89,177,464,0,3393,2371,153,605,334,265,231,4,22,9,9,7,731,835,154,586,216,9136,3768,4146,1200,23,39,24,11819,0,0,1,0,2,5,29,61,12,12,1,89.54,94.09,92.29,86.1,54.89,57.94,70.55,24.08,14.84,18.59,32.83,62.14,46.83,23.08,1.61,100,71.14,74.16,83.5,83.61,21.84,71.88,47.56,76.1,80.48,88.75,13.46,44.84,17.46,51.19,79.37,95.02
A3649,INTEGRIS ACO,OK,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,23072,-0.031038709,0.02469279,-7250028,-7250028,,0,0,1,1,0,,0,,10406,10202,233580194,240830221,,,0.5,0.5,0,Low Revenue,64384,9834,15409,8359,71893,10075,14539,8423,69973,10988,15952,9367,72397,11780,16633,9678,10729,0.973,1.05,1.084,1.013,1.011,1.048,1.045,0.987,0.973,1.079,1.066,0.999,0.983,1.077,1.074,1.016,184,2766,1426,19015,22446,165,2538,1137,18605,3410,11212,6247,2203,13750,9322,20676,967,194,213,641,381,3074,2615,141,269,81,242,563,0,2881,2883,87,646,340,298,269,4,15,9,10,9,791,796,197,655,253,9826,4444,4103,1235,43,51,25,10512,0,0,0,0,0,0,157,283,60,46,8,88.2,93.87,92.65,85.34,58.95,63.31,71.27,24.81,14.53,19.64,31.41,65.51,50.81,58.54,2.09,100,100,92.13,75.45,73.59,80.98,87.1,42.32,99.83,80,82.22,11.11,47.39,8.77,51.66,67.88,90.55
A3663,"CHSPSC ACO 1, LLC","AL, MS, LA, FL",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,23521,0.014528444,0.024647888,3387403,0,,0,1,1,1,0,,0,,10159,9775,233156665,229769261,,,0.5,0.5,0,High Revenue,66185,8732,14587,7904,70516,9079,14968,8088,70119,9463,15552,8659,68920,9839,14706,8991,10011,0.939,0.918,0.957,0.94,0.946,0.915,0.939,0.94,0.961,0.946,0.922,0.979,0.971,0.924,0.935,0.973,162,3766,1923,17574,22951,177,3384,1745,17646,4177,10564,6428,2352,13654,9867,18924,4185,104,43,12,253,3057,2487,231,289,84,285,417,0,1948,3341,129,780,310,326,290,8,17,10,19,10,764,770,209,639,233,9949,4023,4422,1407,97,39,25,9692,0,0,2,0,13,15,309,407,204,60,0,90.42,95.42,93.83,85.68,51.51,62.8,69.88,28.34,14.66,17.67,35.22,73.25,53.6,58.11,2.05,99.37,94.33,56.11,72.62,71.06,64.11,54.32,40.82,62.4,62.74,76.35,0,31.06,21.93,38.37,65.34,83.67
A3664,"CHSPSC ACO 2, LLC",IN,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,17190,0.015920486,0.026123825,2527305,0,,0,0,1,1,0,,0,,9463,9034,158745478,156218173,,,0.5,0.5,0,High Revenue,70018,8947,15761,8082,61593,8523,15591,8105,65802,8735,14858,8070,72648,8769,14052,8474,9313,1.037,1.013,1.006,0.953,0.981,0.993,1.003,0.927,0.948,0.968,0.952,0.921,0.971,0.953,0.948,0.923,154,2227,899,14781,16775,132,1967,903,13773,2577,8259,4302,2052,9571,7619,15884,645,77,69,9,506,2914,2669,45,175,56,222,698,0,2190,2908,82,213,283,298,279,2,9,8,15,13,800,708,191,615,196,9054,3723,3435,1890,7,67,23,9411,1,0,0,0,8,6,198,222,143,49,1,83.17,93.69,91.54,80.6,54.57,62.36,73.96,25.44,14.52,18.36,37.75,75.35,55.93,42.86,2.27,99.57,91.58,71.68,73.3,85.25,63.82,82.46,50.89,73.91,76.46,82.3,2.86,55.18,11.54,60.87,73.15,89.66
A3667,GW Health Network,"DC, MD, VA",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,8679,0.072477453,0.03132032,6801282,6801282,,3332628,0,1,1,0,,0,,11099,10488,93839975,87038693,,,0.5,0.5,0,High Revenue,79500,11950,12136,8661,86824,11345,12006,8323,79642,12971,12622,8752,74508,12129,13019,8203,10294,0.987,1.12,0.869,0.889,1.046,1.135,0.848,0.892,1.02,1.144,0.832,0.871,0.993,1.159,0.847,0.856,136,1097,1301,7895,8455,133,919,1094,6309,1268,4357,2290,764,5343,3336,4155,3514,273,245,4,488,3206,2986,52,137,48,197,521,0,2204,3781,96,362,237,273,259,2,7,6,22,6,720,763,208,561,241,9093,3111,5287,638,57,36,28,12690,0,0,0,0,0,0,238,770,147,167,0,83.09,93.22,92.48,82.33,57.16,55.08,74.1,21.73,15.86,18.16,36.93,89.68,63.9,64.71,1.79,100,85.54,91.13,70.37,82.46,80.97,65.38,36.53,68.61,72.62,94.12,4.17,48.29,18.84,55.82,64.5,92.46
A3669,"DOCACO GULF COAST, LLC","FL, SC",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,17702,-0.029951517,0.025918984,-5268158,-5268158,,0,0,1,1,0,,0,,10174,9701,175889537,181157695,,,0.5,0.5,0,Low Revenue,73715,8501,13142,8937,78118,8659,14073,8577,79599,8940,14660,9067,88586,9311,15757,9761,10479,0.989,0.933,0.931,0.957,0.946,0.866,0.9,0.945,1,0.89,0.993,0.96,0.941,0.863,0.925,0.97,114,1469,536,15598,17288,128,1344,492,15324,1924,8413,5269,2096,10307,7395,15516,1616,69,122,9,370,2933,2506,106,291,48,184,631,0,1665,4290,102,658,242,289,263,3,16,7,14,9,799,606,199,671,257,11039,4135,5668,1025,211,53,24,10906,0,3,0,0,0,0,85,52,41,22,0,82.99,92.91,90.95,84.12,57.14,65.35,74.82,29.05,14.77,19.29,36.5,73.1,59.16,68,1.92,100,92.24,70.04,62.39,64.11,85.39,59.26,68.25,66.27,74.73,85.65,4.76,50.4,14.4,57.2,78.43,92.37
A3670,"The Iowa Clinic, P.C.",IA,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,10405,-0.0075809,0.029756951,-567794,0,,0,0,1,1,0,,0,,7367,7124,74897934,75465727,,,0.5,0.5,0,High Revenue,73746,10020,10519,6291,58218,9856,10872,6350,62934,8863,13260,6328,77629,10742,12424,6889,7423,0.904,1.015,0.882,0.821,0.952,1.059,0.844,0.823,0.949,1.113,1.008,0.875,0.98,1.027,1.034,0.87,43,540,156,8834,10166,44,484,83,9555,866,5584,2849,1106,6321,4084,9963,126,34,10,6,266,2068,1942,26,97,14,96,385,0,1378,3078,60,255,237,211,204,1,5,1,8,3,802,430,136,541,176,8510,3900,3109,1464,38,42,19,8665,0,0,0,0,0,0,58,110,48,25,0,85.33,94.05,93.22,80.1,57.93,62.5,79.62,26.07,15.44,18.82,35.13,74.3,57.17,83.33,1.46,100,99.3,91.68,95.26,91.03,95.74,93.94,87.74,84.54,87.63,83.53,N/A,64.68,9.95,71.14,80.13,95.22
A3671,"Einstein Care Partners, LLC",PA,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,11502,0.031211862,0.02909862,3888722,3888722,,1905474,0,1,1,0,,0,,11111,10966,124591166,120702443,,,0.5,0.5,0,High Revenue,84469,10345,15175,9780,88391,9810,15179,9213,80739,10113,15375,9519,76953,10387,13783,9784,10765,1.074,1.081,1.01,1.011,1.058,1.039,1.019,1.014,1.014,1.033,1.029,1,0.997,1.005,1.02,0.996,111,2478,1181,7814,11213,72,2353,1193,7596,2765,5206,2523,1008,6697,4805,7191,3539,216,136,4,416,3501,3010,71,303,167,135,679,0,2255,3517,115,525,334,337,308,2,14,13,17,11,821,804,250,629,231,9338,3392,5205,735,7,61,22,10448,0,0,0,0,2,6,263,601,116,130,0,77.54,92.89,91.98,76.63,60.92,53.67,74.9,23.23,15.56,18.9,38.19,83.26,63.23,75.86,1.85,100,93.45,87.25,70.7,76.59,66.11,74.19,62.27,51.31,66.12,86.24,10.67,39.55,22.77,50.17,68.37,93.87
A3675,"Carolinas HealthCare System ACO, LLC","NC, SC",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,95071,-0.006988955,0.02,-6404204,0,,0,1,1,1,0,,0,,9876,9575,916332105,922736309,,,0.5,0.5,0,High Revenue,67221,9653,12452,8181,67310,9755,12896,8223,68901,10235,13878,8766,71025,10465,13935,9142,9945,0.97,1.004,0.932,0.935,0.956,1.007,0.926,0.939,0.953,1.013,0.972,0.932,0.933,0.994,0.958,0.936,734,13704,5503,80292,92786,601,11827,4525,75833,14972,45979,25325,8795,55115,39956,78581,12548,708,551,414,2269,2823,2510,55,221,56,202,540,0,2651,3035,106,476,344,290,271,1,12,6,17,10,819,758,199,737,251,10017,3458,4490,1958,111,47,24,10503,1,0,8,0,11,29,1069,2342,807,800,0,85.12,93.58,92.15,78.02,59.45,62.25,75.82,28.43,14.48,18.01,39.58,79.86,63.04,62.88,2.39,99.94,97.83,85.89,71.49,79.44,84.58,43.48,65.73,72.58,77.42,80.44,5.52,51.21,9.27,54.03,71.37,95.16
A3677,"McLeod Healthcare Network, LLC","SC, NC",Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,41139,0.023991035,0.02288603,8873165,8873165,,4347851,1,1,1,0,,0,,9223,8909,369853373,360980208,,,0.5,0.5,0,High Revenue,82742,8270,13588,7899,78630,8013,14719,7822,80065,8666,15571,8158,76264,8975,14610,8425,9002,1.003,0.926,0.968,0.928,0.996,0.916,1.008,0.933,0.986,0.945,1.029,0.943,0.985,0.938,1.027,0.944,176,4227,1699,30694,40100,158,4024,1652,34266,5368,21308,11015,3448,22943,18196,33610,6611,109,38,96,675,2659,2362,67,218,35,277,372,0,1913,3232,154,356,283,286,268,2,12,4,19,8,772,673,187,633,219,9986,3573,4456,1254,702,38,25,8666,0,0,10,0,6,7,277,406,96,61,0,85.31,93.33,92.38,79.51,48.74,58.47,73.57,28.43,15.23,19.39,37.6,80.84,63.35,74.67,2.44,98.68,97.44,87.1,76.82,75.81,80.97,80.77,83.72,66.13,73.79,87.5,2.78,24.61,14.84,27.34,68.7,92.91
A3680,SIGNATURE NETWORK LLC,VA,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,13630,0.053970893,0.027821564,6679623,6679623,,3273015,1,1,1,0,,0,,9253,8921,123763432,117083809,,,0.5,0.5,0,Low Revenue,73433,12092,13104,7851,89594,11177,13614,8328,87533,12020,11413,8173,71698,12372,9819,8258,8754,0.962,1.014,0.734,0.852,0.956,0.984,0.754,0.859,1.012,0.956,0.837,0.855,0.988,0.999,0.794,0.847,47,734,364,11731,13375,49,689,445,12192,1082,7279,3926,1343,7746,5884,10683,1162,587,287,4,907,2436,2137,46,233,41,142,363,0,1684,3672,91,402,169,230,213,1,11,5,12,6,815,613,163,609,273,9273,3476,5120,673,4,29,25,11883,0,0,0,0,0,0,114,2,27,4,0,80.09,92.85,90.52,78.39,59.12,61.64,73.32,25.99,14.21,17.16,32.07,73.87,55.9,81.82,1.7,100,81.82,89.97,86.8,87.58,98.32,57.14,69.53,57.68,70.08,83.06,3.45,32.32,11.03,35.36,63.71,95.63
A3687,Northeast Georgia Health Partners,GA,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,23445,0.006414819,0.024655489,1404601,0,,0,0,1,1,0,,0,,9555,9128,218961943,217557342,,,0.5,0.5,0,High Revenue,86645,9200,12199,7973,93726,8868,13243,8077,78917,9428,12727,8371,86142,9379,12826,8866,9494,0.99,0.937,0.895,0.932,0.962,0.938,0.87,0.932,0.94,0.942,0.874,0.947,0.901,0.943,0.842,0.96,101,2783,1247,18053,22916,102,2735,1282,18796,3490,11586,6361,2008,13222,10223,21643,874,159,342,20,407,2775,2567,56,104,68,203,343,2,1913,3617,159,456,297,283,267,1,5,10,17,10,776,666,206,757,266,10038,3696,4694,1624,25,31,25,10162,0,0,0,0,2,4,264,283,180,101,0,85.28,93.7,92.03,78.54,57.6,62.02,69.82,23,14.95,18.36,36.78,76.89,59.1,69.57,2.41,100,92.62,82.66,64.04,78.4,75.81,63.16,61.04,76.31,59.68,76.4,3.7,47.58,10.89,53.23,65.49,90.84
A3689,"St. Dominic Medical Associates, LLC",MS,Initial,1,01/01/2018 12:00:00 AM,1,0,0,0,01/01/2018 12:00:00 AM,1,0,0,0,0,0,0,8943,-0.008389384,0.031056056,-664491,0,,0,0,1,1,0,,0,,9032,9088,79206194,79870685,,,0.5,0.5,0,Low Revenue,67616,9327,15517,7785,59234,9792,12991,7661,71925,9780,14359,7991,74091,11021,16475,8210,9107,0.939,0.96,0.941,0.913,0.937,0.954,0.972,0.899,0.993,0.949,0.999,0.901,0.998,0.985,0.987,0.885,99,721,380,7639,8770,63,586,252,7869,844,4524,2687,888,5372,3571,7348,1430,22,5,7,131,2189,1979,87,90,41,167,399,1,2071,3427,82,675,251,258,245,3,5,5,14,7,776,532,185,632,274,9764,3602,4393,1657,111,28,28,13102,0,0,0,0,0,0,65,70,73,7,1,88.73,95.11,93.88,82.54,54.98,56.9,74.28,32.53,14.47,18,40.09,78.06,56.95,75,2.24,100,100,46.61,46.44,68.8,63.42,29.41,61.35,70.4,60.31,78.99,0,3.6,10.8,4,60,86.38
A3692,"CHSPSC ACO 15, LLC","TN, KY",Initial,1,01/01/2018 12:00:00 AM,0,0,0,1,01/01/2018 12:00:00 AM,0,0,0,1,0,0,0,8887,0.033172975,0.031112112,2881445,2881445,,1411908,0,1,1,0,,0,,9991,9792,86861211,83979766,,,0.5,0.5,0,High Revenue,78238,8956,15997,9065,83646,9050,18136,8943,79332,8055,19094,8865,72975,8200,17042,9215,9659,0.972,1.003,1.127,1.04,1.013,0.965,1.133,0.998,0.982,0.932,1.141,1.009,1.015,0.914,1.053,1.011,57,1016,313,7125,8694,44,872,250,7528,943,4339,2627,978,5133,3754,7772,826,82,32,5,170,2771,2415,30,226,111,257,606,0,1617,3654,191,555,279,297,276,1,12,9,17,8,787,626,195,625,209,10391,4472,4195,1673,50,57,27,9966,0,0,6,0,4,4,87,62,50,29,0,84.12,92.18,90.52,83.16,53.54,60.68,70.86,23.52,15.28,17.89,36.69,74.01,59.24,54.55,2.25,99.12,71.72,75,88.66,89.13,61.17,87.5,45.15,76.92,76.27,81.62,16.67,62.89,11.33,67.58,69.61,92.48
